RawData,FilteredData(graus/s),FilteredData(rad/s),Angles(rad)
4.32927,8.91908,0.155667,-2.89033
-4.7561,6.18404,0.107932,-2.8898
-4.7561,3.99601,0.0697436,-2.88945
-4.7561,2.24559,0.039193,-2.88925
-4.63415,0.869644,0.0151781,-2.88917
-4.63415,-0.231114,-0.0040337,-2.88919
-4.63415,-1.11172,-0.0194032,-2.88929
-3.23171,-1.53572,-0.0268033,-2.88943
-3.23171,-1.87492,-0.0327235,-2.88959
-3.23171,-2.14627,-0.0374596,-2.88978
-0.426829,-1.80239,-0.0314576,-2.88993
-0.426829,-1.52727,-0.026656,-2.89007
-0.426829,-1.30719,-0.0228147,-2.89018
7.31707,0.417667,0.00728966,-2.89014
7.31707,1.79755,0.0313731,-2.88999
7.31707,2.90145,0.0506399,-2.88973
12.7439,4.86994,0.0849965,-2.88931
12.7439,6.44473,0.112482,-2.88875
12.7439,7.70457,0.13447,-2.88808
17.1951,9.60268,0.167598,-2.88724
17.1951,11.1212,0.194101,-2.88627
17.1951,12.336,0.215303,-2.88519
19.3902,13.7468,0.239927,-2.88399
19.3902,14.8755,0.259626,-2.88269
19.3902,15.7784,0.275386,-2.88132
16.2195,15.8667,0.276925,-2.87993
16.2195,15.9372,0.278157,-2.87854
16.2195,15.9937,0.279143,-2.87714
16.2195,16.0389,0.279931,-2.87574
7.56098,14.3433,0.250337,-2.87449
7.56098,12.9868,0.226663,-2.87336
0.0609756,10.4016,0.181543,-2.87245
0.0609756,8.33351,0.145447,-2.87172
0.0609756,6.67901,0.116571,-2.87114
0.0609756,5.3554,0.0934694,-2.87067
-6.15854,3.05261,0.0532781,-2.87041
-6.15854,1.21038,0.0211252,-2.8703
-6.15854,-0.263401,-0.00459721,-2.87033
-9.08537,-2.02779,-0.0353917,-2.8705
-9.08537,-3.43931,-0.0600273,-2.8708
-9.08537,-4.56852,-0.0797357,-2.8712
-11.2805,-5.91091,-0.103165,-2.87172
-11.2805,-6.98483,-0.121908,-2.87233
-11.2805,-7.84396,-0.136903,-2.87301
-8.53659,-7.98249,-0.139321,-2.87371
-8.53659,-8.09331,-0.141255,-2.87441
-8.53659,-8.18196,-0.142802,-2.87513
-3.10976,-7.16752,-0.125097,-2.87575
-3.10976,-6.35597,-0.110933,-2.87631
-3.10976,-5.70673,-0.0996011,-2.87681
3.65854,-3.83367,-0.0669102,-2.87714
3.65854,-2.33523,-0.0407575,-2.87734
3.65854,-1.13648,-0.0198353,-2.87744
7.31707,0.554233,0.00967319,-2.8774
7.31707,1.9068,0.03328,-2.87723
7.31707,2.98886,0.0521654,-2.87697
7.31707,3.8545,0.0672737,-2.87663
5.54878,4.19336,0.0731879,-2.87627
5.54878,4.46444,0.0779192,-2.87588
5.54878,4.68131,0.0817042,-2.87547
2.62195,4.26944,0.0745157,-2.8751
0.670732,3.5497,0.0619539,-2.87479
0.670732,2.9739,0.0519044,-2.87453
0.670732,2.51327,0.0438648,-2.87431
0.304878,2.07159,0.0361561,-2.87413
0.304878,1.71825,0.0299891,-2.87398
0.304878,1.43557,0.0250555,-2.87385
0.304878,1.20943,0.0211086,-2.87374
2.43902,1.45535,0.0254007,-2.87362
2.43902,1.65209,0.0288344,-2.87347
2.43902,1.80947,0.0315813,-2.87332
0.731707,1.59392,0.0278192,-2.87318
0.731707,1.42148,0.0248095,-2.87305
0.731707,1.28352,0.0224017,-2.87294
-0.426829,0.941453,0.0164315,-2.87286
-0.426829,0.667797,0.0116553,-2.8728
-0.426829,0.448872,0.00783429,-2.87276
-1.70732,0.0176339,0.00030777,-2.87276
-1.70732,-0.327356,-0.00571344,-2.87279
-1.70732,-0.603348,-0.0105304,-2.87284
-3.53659,-1.19,-0.0207693,-2.87294
-3.53659,-1.65931,-0.0289605,-2.87309
-3.53659,-2.03477,-0.0355134,-2.87327
-4.08537,-2.44489,-0.0426713,-2.87348
-4.08537,-2.77298,-0.0483977,-2.87372
-4.08537,-3.03546,-0.0529788,-2.87399
-3.96341,-3.22105,-0.0562179,-2.87427
-3.96341,-3.36952,-0.0588093,-2.87456
-3.96341,-3.4883,-0.0608824,-2.87487
-3.96341,-3.58332,-0.0625408,-2.87518
0.853659,-2.69593,-0.0470528,-2.87541
0.853659,-1.98601,-0.0346624,-2.87559
0.853659,-1.41808,-0.0247501,-2.87571
7.13415,0.292368,0.00510278,-2.87569
7.13415,1.66072,0.0289851,-2.87554
7.13415,2.75541,0.0480909,-2.8753
8.84146,3.97262,0.0693353,-2.87495
8.84146,4.94639,0.0863308,-2.87452
8.84146,5.7254,0.0999271,-2.87402
3.53659,5.28764,0.0922867,-2.87356
3.53659,4.93743,0.0861744,-2.87313
3.53659,4.65726,0.0812845,-2.87272
31.8902,10.1039,0.176346,-2.87184
31.8902,14.4611,0.252394,-2.87058
31.8902,17.947,0.313233,-2.86901
-9.39024,12.4795,0.217809,-2.86793
-9.39024,8.10556,0.141469,-2.86722
-9.39024,4.6064,0.0803969,-2.86682
-9.39024,1.80707,0.0315394,-2.86666
-13.3537,-1.22507,-0.0213816,-2.86677
-13.3537,-3.65079,-0.0637183,-2.86708
-13.3537,-5.59136,-0.0975877,-2.86757
-10.9756,-6.66821,-0.116382,-2.86815
-10.9756,-7.52969,-0.131418,-2.86881
-10.9756,-8.21888,-0.143446,-2.86953
-10.4878,-8.67266,-0.151367,-2.87028
-10.4878,-9.03569,-0.157703,-2.87107
-10.4878,-9.32611,-0.162771,-2.87189
-13.6585,-10.1926,-0.177894,-2.87278
-13.6585,-10.8858,-0.189993,-2.87373
-13.6585,-11.4403,-0.199672,-2.87472
-12.8659,-11.7254,-0.204648,-2.87575
-12.8659,-11.9535,-0.208628,-2.87679
-12.8659,-12.136,-0.211813,-2.87785
-10.122,-11.7332,-0.204783,-2.87887
-10.122,-11.4109,-0.199158,-2.87987
-10.122,-11.1531,-0.194659,-2.88084
-6.21951,-10.1664,-0.177437,-2.88173
-6.21951,-9.37703,-0.16366,-2.88255
-6.21951,-8.74553,-0.152638,-2.88331
-3.23171,-7.64276,-0.133391,-2.88398
-3.23171,-6.76055,-0.117994,-2.88457
-3.23171,-6.05478,-0.105676,-2.8851
-1.15854,-5.07553,-0.0885848,-2.88554
-1.15854,-4.29213,-0.0749119,-2.88591
-1.15854,-3.66542,-0.0639736,-2.88623
2.7439,-2.38355,-0.0416008,-2.88644
2.7439,-1.35806,-0.0237026,-2.88656
2.7439,-0.537668,-0.00938408,-2.88661
2.37805,0.0454752,0.000793692,-2.8866
2.37805,0.51199,0.00893591,-2.88656
2.37805,0.885202,0.0154497,-2.88648
-1.03659,0.500844,0.00874138,-2.88644
-1.03659,0.193358,0.00337474,-2.88642
-1.03659,-0.0526304,-0.000918574,-2.88643
-1.03659,-0.249421,-0.00435322,-2.88645
-15.6707,-3.33368,-0.0581838,-2.88674
-15.6707,-5.80109,-0.101248,-2.88725
-19.878,-8.61648,-0.150386,-2.888
-19.878,-10.8688,-0.189696,-2.88895
-19.878,-12.6706,-0.221145,-2.89005
-27.2561,-15.5877,-0.272057,-2.89141
-27.2561,-17.9214,-0.312788,-2.89298
-27.2561,-19.7883,-0.345372,-2.8947
-27.2561,-21.2819,-0.371439,-2.89656
-28.5366,-22.7328,-0.396763,-2.89854
-28.5366,-23.8936,-0.417022,-2.90063
-28.5366,-24.8222,-0.433229,-2.90279
-18.9634,-23.6504,-0.412778,-2.90486
-18.9634,-22.713,-0.396417,-2.90684
-18.9634,-21.9631,-0.383328,-2.90876
-12.1341,-19.9973,-0.349019,-2.9105
-12.1341,-18.4247,-0.321571,-2.91211
-12.1341,-17.1666,-0.299613,-2.91361
-7.62195,-15.2576,-0.266296,-2.91494
-7.62195,-13.7305,-0.239643,-2.91614
-7.62195,-12.5088,-0.21832,-2.91723
-4.08537,-10.8241,-0.188916,-2.91817
-4.08537,-9.47636,-0.165394,-2.919
-4.08537,-8.39816,-0.146576,-2.91973
-1.34146,-6.98682,-0.121943,-2.92034
-1.34146,-5.85775,-0.102237,-2.92085
-1.34146,-4.95449,-0.0864722,-2.92129
-1.82927,-4.32945,-0.0755631,-2.92167
-1.82927,-3.82941,-0.0668359,-2.922
-1.82927,-3.42938,-0.059854,-2.9223
-6.28049,-3.9996,-0.0698063,-2.92265
-6.28049,-4.45578,-0.0777681,-2.92304
-6.28049,-4.82072,-0.0841375,-2.92346
-9.32927,-5.72243,-0.0998753,-2.92396
-9.32927,-6.4438,-0.112466,-2.92452
-9.32927,-7.02089,-0.122538,-2.92513
-7.37805,-7.09232,-0.123784,-2.92575
-7.37805,-7.14947,-0.124782,-2.92637
-7.37805,-7.19518,-0.12558,-2.927
-3.78049,-6.51225,-0.11366,-2.92757
-3.78049,-5.96589,-0.104124,-2.92809
-3.78049,-5.52881,-0.096496,-2.92857
-6.09756,-5.64256,-0.0984813,-2.92907
-6.09756,-5.73356,-0.10007,-2.92957
-6.09756,-5.80636,-0.10134,-2.93007
-6.09756,-5.8646,-0.102357,-2.93058
-12.561,-7.20388,-0.125731,-2.93121
-12.561,-8.2753,-0.144431,-2.93194
-12.561,-9.13243,-0.159391,-2.93273
-13.8415,-10.0742,-0.175829,-2.93361
-13.8415,-10.8277,-0.188979,-2.93456
-13.8415,-11.4304,-0.199499,-2.93555
-17.6829,-12.6809,-0.221324,-2.93666
-17.6829,-13.6813,-0.238784,-2.93785
-17.6829,-14.4817,-0.252753,-2.93912
-23.5976,-16.3048,-0.284573,-2.94054
-23.5976,-17.7634,-0.310029,-2.94209
-23.5976,-18.9302,-0.330395,-2.94374
-25.7317,-20.2905,-0.354136,-2.94551
-25.7317,-21.3788,-0.37313,-2.94738
-25.7317,-22.2493,-0.388324,-2.94932
-23.9634,-22.5922,-0.394308,-2.95129
-23.9634,-22.8664,-0.399094,-2.95329
-23.9634,-23.0858,-0.402923,-2.9553
-23.5366,-23.176,-0.404497,-2.95733
-23.5366,-23.2481,-0.405756,-2.95935
-23.5366,-23.3058,-0.406763,-2.96139
-21.9512,-23.0349,-0.402034,-2.9634
-21.9512,-22.8181,-0.398252,-2.96539
-21.9512,-22.6448,-0.395226,-2.96737
-17.9268,-21.7012,-0.378757,-2.96926
-15.9146,-20.5439,-0.358558,-2.97105
-15.9146,-19.618,-0.342399,-2.97276
-15.9146,-18.8773,-0.329472,-2.97441
-15.9146,-18.2848,-0.31913,-2.97601
-13.9024,-17.4083,-0.303833,-2.97753
-13.9024,-16.7072,-0.291595,-2.97898
-13.9024,-16.1462,-0.281804,-2.98039
-7.31707,-14.3804,-0.250985,-2.98165
-7.31707,-12.9677,-0.226329,-2.98278
-7.31707,-11.8376,-0.206605,-2.98381
-6.40244,-10.7506,-0.187633,-2.98475
-6.40244,-9.88094,-0.172455,-2.98561
-6.40244,-9.18524,-0.160313,-2.98642
-3.35366,-8.01892,-0.139957,-2.98711
-3.35366,-7.08587,-0.123672,-2.98773
-3.35366,-6.33943,-0.110644,-2.98829
-6.34146,-6.33983,-0.110651,-2.98884
-6.34146,-6.34016,-0.110657,-2.98939
-6.34146,-6.34042,-0.110661,-2.98995
-10.6098,-7.19429,-0.125564,-2.99057
-10.6098,-7.87738,-0.137486,-2.99126
-10.6098,-8.42386,-0.147024,-2.992
-17.0732,-10.1537,-0.177216,-2.99288
-17.0732,-11.5376,-0.201369,-2.99389
-17.0732,-12.6447,-0.220692,-2.99499
-24.3902,-14.9938,-0.261692,-2.9963
-24.3902,-16.8731,-0.294491,-2.99777
-24.3902,-18.3765,-0.320731,-2.99938
-26.8902,-20.0793,-0.35045,-3.00113
-26.8902,-21.4415,-0.374224,-3.003
-26.8902,-22.5312,-0.393244,-3.00497
-24.5122,-22.9274,-0.400159,-3.00697
-24.5122,-23.2444,-0.405691,-3.009
-24.5122,-23.4979,-0.410116,-3.01105
-27.9878,-24.3959,-0.425789,-3.01318
-27.9878,-25.1143,-0.438327,-3.01537
-27.9878,-25.689,-0.448358,-3.01761
-30.1829,-26.5878,-0.464044,-3.01993
-30.1829,-27.3068,-0.476594,-3.02231
-30.1829,-27.882,-0.486633,-3.02475
-28.0488,-27.9154,-0.487215,-3.02718
-28.0488,-27.9421,-0.487681,-3.02962
-28.0488,-27.9634,-0.488054,-3.03206
-28.0488,-27.9805,-0.488352,-3.0345
-27.7439,-27.9332,-0.487526,-3.03694
-27.7439,-27.8953,-0.486865,-3.03937
-27.7439,-27.865,-0.486337,-3.04181
-26.8293,-27.6579,-0.482721,-3.04422
-26.8293,-27.4922,-0.479829,-3.04662
-26.8293,-27.3596,-0.477515,-3.04901
-25.7317,-27.034,-0.471832,-3.05137
-25.7317,-26.7735,-0.467287,-3.0537
-25.7317,-26.5652,-0.46365,-3.05602
-24.0854,-26.0692,-0.454994,-3.0583
-24.0854,-25.6724,-0.448069,-3.06054
-24.0854,-25.355,-0.442529,-3.06275
-20.9756,-24.4791,-0.427242,-3.06488
-20.9756,-23.7784,-0.415012,-3.06696
-20.9756,-23.2179,-0.405228,-3.06899
-16.4024,-21.8548,-0.381438,-3.07089
-16.4024,-20.7643,-0.362406,-3.0727
-16.4024,-19.8919,-0.34718,-3.07444
-13.2317,-18.5599,-0.323931,-3.07606
-13.2317,-17.4943,-0.305332,-3.07759
-13.2317,-16.6417,-0.290453,-3.07904
-10.3049,-15.3744,-0.268333,-3.08038
-10.3049,-14.3605,-0.250638,-3.08163
-10.3049,-13.5494,-0.236481,-3.08282
-4.32927,-11.7053,-0.204297,-3.08384
-4.32927,-10.2301,-0.178549,-3.08473
-4.32927,-9.04995,-0.157951,-3.08552
0.243902,-7.19118,-0.12551,-3.08615
0.243902,-5.70416,-0.0995565,-3.08665
0.243902,-4.51455,-0.0787938,-3.08704
0.243902,-3.56286,-0.0621836,-3.08735
0.97561,-2.65517,-0.0463414,-3.08758
0.97561,-1.92901,-0.0336676,-3.08775
0.97561,-1.34809,-0.0235286,-3.08787
-2.80488,-1.63945,-0.0286137,-3.08801
-2.80488,-1.87253,-0.0326818,-3.08817
-2.80488,-2.059,-0.0359363,-3.08835
-8.78049,-3.4033,-0.0593988,-3.08865
-8.78049,-4.47874,-0.0781687,-3.08904
-11.5244,-5.88787,-0.102763,-3.08956
-11.5244,-7.01517,-0.122438,-3.09017
-11.5244,-7.91702,-0.138178,-3.09086
-15.5488,-9.44337,-0.164818,-3.09168
-15.5488,-10.6645,-0.18613,-3.09261
-15.5488,-11.6413,-0.203179,-3.09363
-15.5488,-12.4228,-0.216819,-3.09471
-21.4024,-14.2187,-0.248164,-3.09595
-21.4024,-15.6555,-0.27324,-3.09732
-21.4024,-16.8049,-0.2933,-3.09879
-23.9634,-18.2366,-0.318288,-3.10038
-23.9634,-19.3819,-0.338279,-3.10207
-23.9634,-20.2982,-0.354271,-3.10384
-20.122,-20.263,-0.353656,-3.10561
-20.122,-20.2348,-0.353163,-3.10738
-16.7073,-19.5293,-0.34085,-3.10908
-16.7073,-18.9649,-0.331,-3.11073
-16.7073,-18.5134,-0.323119,-3.11235
-16.7073,-18.1522,-0.316815,-3.11393
-12.2561,-16.973,-0.296234,-3.11542
-12.2561,-16.0296,-0.279769,-3.11681
-12.2561,-15.2749,-0.266597,-3.11815
-12.439,-14.7077,-0.256698,-3.11943
-12.439,-14.254,-0.248779,-3.12067
-12.439,-13.891,-0.242443,-3.12189
-12.561,-13.625,-0.237801,-3.12308
-12.561,-13.4122,-0.234087,-3.12425
-12.561,-13.2419,-0.231115,-3.1254
-14.1463,-13.4228,-0.234272,-3.12657
-14.1463,-13.5675,-0.236798,-3.12776
-14.1463,-13.6833,-0.238818,-3.12895
-16.0976,-14.1661,-0.247246,-3.13019
-16.0976,-14.5524,-0.253988,-3.13146
-16.0976,-14.8615,-0.259381,-3.13275
-17.9878,-15.4867,-0.270294,-3.13411
-17.9878,-15.9869,-0.279025,-3.1355
-17.9878,-16.3871,-0.286009,-3.13693
-19.3293,-16.9755,-0.296279,-3.13841
-19.3293,-17.4463,-0.304495,-3.13994
-19.3293,-17.8229,-0.311068,-3.14149
-16.5854,-17.5754,-0.306748,3.14016
-16.5854,-17.3774,-0.303292,3.13864
-16.5854,-17.219,-0.300528,3.13714
-13.5366,-16.4825,-0.287674,3.1357
-13.5366,-15.8933,-0.277391,3.13432
-13.5366,-15.422,-0.269164,3.13297
-6.89024,-13.7156,-0.239383,3.13177
-6.89024,-12.3505,-0.215558,3.1307
-6.89024,-11.2585,-0.196498,3.12971
1.03659,-8.79947,-0.15358,3.12895
1.03659,-6.83226,-0.119245,3.12835
1.03659,-5.25849,-0.091778,3.12789
2.19512,-3.76777,-0.06576,3.12756
2.19512,-2.57519,-0.0449456,3.12734
2.19512,-1.62113,-0.028294,3.1272
1.34146,-1.02861,-0.0179526,3.12711
1.34146,-0.554595,-0.00967951,3.12706
1.34146,-0.175384,-0.00306102,3.12704
2.37805,0.335303,0.00585214,3.12707
2.37805,0.743852,0.0129827,3.12714
2.37805,1.07069,0.0186871,3.12723
1.15854,1.08826,0.0189937,3.12732
1.15854,1.10232,0.019239,3.12742
1.15854,1.11356,0.0194353,3.12752
0.0609756,0.903043,0.0157611,3.1276
0.0609756,0.73463,0.0128217,3.12766
0.0609756,0.599899,0.0104702,3.12771
0.365854,0.55309,0.00965324,3.12776
0.365854,0.515643,0.00899966,3.12781
-0.609756,0.290563,0.00507128,3.12783
-0.609756,0.110499,0.00192857,3.12784
-0.609756,-0.033552,-0.000585593,3.12784
-4.7561,-0.978061,-0.0170704,3.12775
-4.7561,-1.73367,-0.0302582,3.1276
-4.7561,-2.33815,-0.0408085,3.1274
-11.4024,-4.15101,-0.0724488,3.12704
-11.4024,-5.6013,-0.0977611,3.12655
-11.4024,-6.76153,-0.118011,3.12596
-18.0488,-9.01898,-0.157411,3.12517
-18.0488,-10.8249,-0.188931,3.12423
-18.0488,-12.2697,-0.214147,3.12315
-17.439,-13.3036,-0.232191,3.12199
-17.439,-14.1307,-0.246627,3.12076
-17.439,-14.7923,-0.258175,3.11947
-14.1463,-14.6631,-0.25592,3.11819
-14.1463,-14.5598,-0.254116,3.11692
-14.1463,-14.4771,-0.252673,3.11566
-14.939,-14.5695,-0.254285,3.11438
-14.939,-14.6434,-0.255575,3.11311
-14.939,-14.7025,-0.256607,3.11182
-16.0366,-14.9693,-0.261264,3.11052
-16.0366,-15.1828,-0.264989,3.10919
-16.0366,-15.3535,-0.26797,3.10785
-15.6098,-15.4048,-0.268864,3.10651
-15.6098,-15.4458,-0.26958,3.10516
-15.6098,-15.4786,-0.270152,3.10381
-15.7317,-15.5292,-0.271036,3.10245
-15.7317,-15.5697,-0.271743,3.1011
-15.7317,-15.6021,-0.272308,3.09973
-13.4146,-15.1646,-0.264672,3.09841
-13.4146,-14.8146,-0.258564,3.09712
-13.4146,-14.5346,-0.253677,3.09585
-8.90244,-13.4082,-0.234017,3.09468
-8.90244,-12.507,-0.218289,3.09359
-8.90244,-11.7861,-0.205707,3.09256
-1.64634,-9.75816,-0.170312,3.09171
-1.64634,-8.1358,-0.141996,3.091
-1.64634,-6.83791,-0.119344,3.0904
-1.64634,-5.79959,-0.101222,3.0899
7.9878,-3.04211,-0.0530949,3.08963
7.9878,-0.83613,-0.0145932,3.08956
7.9878,0.928657,0.0162081,3.08964
16.0976,3.96244,0.0691576,3.08998
16.0976,6.38946,0.111517,3.09054
16.0976,8.33108,0.145405,3.09127
18.3537,10.3356,0.18039,3.09217
18.3537,11.9392,0.208379,3.09321
18.3537,13.2221,0.230769,3.09437
13.7805,13.3338,0.232718,3.09553
13.7805,13.4231,0.234278,3.0967
13.7805,13.4946,0.235525,3.09788
7.68293,12.3323,0.215239,3.09895
7.68293,11.4024,0.199009,3.09995
7.68293,10.6585,0.186026,3.10088
0.792683,8.68534,0.151588,3.10164
0.792683,7.10681,0.124037,3.10226
0.792683,5.84398,0.101997,3.10277
-1.34146,4.40689,0.0769148,3.10315
-1.34146,3.25722,0.0568492,3.10344
-1.34146,2.33748,0.0407968,3.10364
-3.04878,1.26023,0.0219952,3.10375
-3.04878,0.398429,0.0069539,3.10379
-3.04878,-0.291013,-0.00507913,3.10376
-4.32927,-1.09866,-0.0191753,3.10366
-4.32927,-1.74478,-0.0304522,3.10351
-4.32927,-2.26168,-0.0394738,3.10331
-2.56098,-2.32154,-0.0405185,3.10311
-2.56098,-2.36943,-0.0413543,3.10291
-2.56098,-2.40774,-0.0420229,3.10269
-1.09756,-2.1457,-0.0374496,3.10251
-1.09756,-1.93607,-0.0337909,3.10234
-1.09756,-1.76837,-0.0308639,3.10218
-1.09756,-1.63421,-0.0285223,3.10204
0.731707,-1.16103,-0.0202637,3.10194
0.731707,-0.782479,-0.0136568,3.10187
0.731707,-0.479642,-0.00837133,3.10183
5.73171,0.762628,0.0133104,3.1019
5.73171,1.75644,0.0306557,3.10205
5.73171,2.5515,0.044532,3.10227
9.45122,3.93144,0.0686166,3.10262
9.45122,5.0354,0.0878843,3.10306
9.45122,5.91856,0.103298,3.10357
8.04878,6.34461,0.110734,3.10413
8.04878,6.68544,0.116683,3.10471
8.04878,6.95811,0.121442,3.10532
4.5122,6.46893,0.112904,3.10588
4.5122,6.07758,0.106074,3.10641
4.5122,5.7645,0.10061,3.10691
3.71951,5.3555,0.0934712,3.10738
3.71951,5.02831,0.0877605,3.10782
3.71951,4.76655,0.0831919,3.10824
3.71951,4.55714,0.0795371,3.10863
3.10976,4.26766,0.0744848,3.10901
3.10976,4.03608,0.0704429,3.10936
3.10976,3.85082,0.0672094,3.10969
7.9878,4.67821,0.0816502,3.1101
7.9878,5.34013,0.0932029,3.11057
7.9878,5.86967,0.102445,3.11108
10.9146,6.87866,0.120055,3.11168
10.9146,7.68586,0.134143,3.11235
10.9146,8.33161,0.145414,3.11308
15.061,9.67748,0.168904,3.11392
15.061,10.7542,0.187696,3.11486
15.061,11.6155,0.202729,3.11588
17.3171,12.7558,0.222632,3.11699
17.3171,13.6681,0.238553,3.11818
17.3171,14.3979,0.251291,3.11944
20.3659,15.5915,0.272123,3.1208
20.3659,16.5464,0.288788,3.12224
20.3659,17.3103,0.302121,3.12375
20.8537,18.0189,0.31449,3.12533
20.8537,18.5859,0.324385,3.12695
20.8537,19.0394,0.332301,3.12861
18.1707,18.8657,0.329268,3.13026
18.1707,18.7267,0.326843,3.13189
18.1707,18.6155,0.324902,3.13351
18.1707,18.5266,0.323349,3.13513
8.65854,16.5529,0.288903,3.13658
8.65854,14.9741,0.261347,3.13788
8.65854,13.711,0.239301,3.13908
0.792683,11.1273,0.194208,3.14005
0.792683,9.06038,0.158133,3.14084
0.792683,7.40684,0.129274,3.14149
11.1585,8.15718,0.14237,-3.14099
11.1585,8.75745,0.152846,-3.14022
11.1585,9.23767,0.161228,-3.13942
7.9878,8.9877,0.156865,-3.13863
7.9878,8.78772,0.153375,-3.13787
7.9878,8.62774,0.150582,-3.13711
8.71951,8.64609,0.150903,-3.13636
8.71951,8.66077,0.151159,-3.1356
8.71951,8.67252,0.151364,-3.13485
11.3415,9.20631,0.16068,-3.13404
11.3415,9.63334,0.168134,-3.1332
11.3415,9.97497,0.174096,-3.13233
10.5488,10.0897,0.176099,-3.13145
10.5488,10.1815,0.177701,-3.13056
10.5488,10.255,0.178983,-3.12967
7.80488,9.76497,0.170431,-3.12881
7.80488,9.37295,0.163589,-3.128
7.80488,9.05933,0.158115,-3.12721
7.80488,8.80844,0.153736,-3.12644
7.19512,8.48578,0.148105,-3.1257
7.19512,8.22765,0.1436,-3.12498
7.19512,8.02114,0.139995,-3.12428
9.69512,8.35594,0.145839,-3.12355
9.69512,8.62377,0.150513,-3.1228
9.69512,8.83804,0.154253,-3.12203
13.9634,9.86312,0.172144,-3.12116
13.9634,10.6832,0.186457,-3.12023
13.9634,11.3392,0.197907,-3.11924
17.0122,12.4738,0.217709,-3.11815
17.0122,13.3815,0.233551,-3.11699
17.0122,14.1076,0.246225,-3.11576
20,15.2861,0.266793,-3.11442
20,16.2289,0.283247,-3.11301
20,16.9831,0.296411,-3.11152
20,17.5865,0.306942,-3.10999
20,18.0692,0.315367,-3.10841
20,18.4554,0.322107,-3.1068
20,18.7643,0.327498,-3.10516
20,19.0114,0.331812,-3.1035
18.4146,18.8921,0.329729,-3.10186
18.4146,18.7966,0.328062,-3.10022
18.7195,18.7812,0.327793,-3.09858
18.7195,18.7688,0.327578,-3.09694
18.7195,18.759,0.327406,-3.0953
18.7195,18.7511,0.327268,-3.09367
22.7439,19.5496,0.341206,-3.09196
22.7439,20.1885,0.352356,-3.0902
22.7439,20.6996,0.361276,-3.08839
28.7805,22.3158,0.389483,-3.08644
28.7805,23.6087,0.41205,-3.08438
28.7805,24.6431,0.430103,-3.08223
35.061,26.7266,0.466468,-3.0799
35.061,28.3935,0.49556,-3.07742
35.061,29.727,0.518834,-3.07483
33.0488,30.3914,0.530429,-3.07218
33.0488,30.9228,0.539705,-3.06948
33.0488,31.348,0.547126,-3.06674
25.8537,30.2492,0.527947,-3.0641
25.8537,29.3701,0.512604,-3.06154
25.8537,28.6668,0.50033,-3.05904
20.061,26.9456,0.47029,-3.05669
20.061,25.5687,0.446258,-3.05446
20.061,24.4671,0.427032,-3.05232
18.8415,23.342,0.407395,-3.05028
18.8415,22.4419,0.391685,-3.04832
18.8415,21.7218,0.379117,-3.04643
20.3049,21.4384,0.374171,-3.04456
20.3049,21.2117,0.370214,-3.04271
20.3049,21.0303,0.367049,-3.04087
20.6098,20.9462,0.365581,-3.03904
20.6098,20.8789,0.364406,-3.03722
20.6098,20.8251,0.363467,-3.0354
22.8659,21.2333,0.37059,-3.03355
22.8659,21.5598,0.376289,-3.03167
22.8659,21.821,0.380848,-3.02977
21.0366,21.6641,0.37811,-3.02788
21.0366,21.5386,0.37592,-3.026
21.0366,21.4382,0.374167,-3.02413
18.6585,20.8823,0.364464,-3.0223
18.6585,20.4375,0.356702,-3.02052
18.6585,20.0817,0.350492,-3.01877
12.0732,18.48,0.322537,-3.01715
12.0732,17.1986,0.300173,-3.01565
12.0732,16.1735,0.282282,-3.01424
8.10976,14.5608,0.254134,-3.01297
8.10976,13.2706,0.231615,-3.01181
8.10976,12.2384,0.213601,-3.01075
8.10976,11.4127,0.199189,-3.00975
10.8537,11.3009,0.197238,-3.00876
10.8537,11.2114,0.195676,-3.00778
11.8902,11.3472,0.198046,-3.00679
11.8902,11.4558,0.199942,-3.00579
11.8902,11.5427,0.201458,-3.00479
11.8902,11.6122,0.202671,-3.00377
16.0976,12.5093,0.218328,-3.00268
16.0976,13.2269,0.230854,-3.00153
16.0976,13.8011,0.240874,-3.00032
20.2439,15.0896,0.263364,-2.99901
20.2439,16.1205,0.281355,-2.9976
20.2439,16.9452,0.295749,-2.99612
21.8293,17.922,0.312798,-2.99456
21.8293,18.7034,0.326437,-2.99293
21.8293,19.3286,0.337348,-2.99124
24.4512,20.3531,0.355229,-2.98946
24.4512,21.1727,0.369534,-2.98761
24.4512,21.8284,0.380978,-2.98571
25.122,22.4871,0.392475,-2.98375
25.122,23.0141,0.401672,-2.98174
25.122,23.4357,0.40903,-2.97969
24.939,23.7363,0.414277,-2.97762
24.939,23.9769,0.418476,-2.97553
24.939,24.1693,0.421834,-2.97342
25,24.3354,0.424734,-2.9713
25,24.4684,0.427053,-2.96916
25,24.5747,0.428909,-2.96702
26.0976,24.8793,0.434225,-2.96485
26.0976,25.1229,0.438478,-2.96265
26.0976,25.3178,0.44188,-2.96044
27.5,25.7543,0.449497,-2.9582
27.5,26.1034,0.455591,-2.95592
27.5,26.3827,0.460466,-2.95362
28.2927,26.7647,0.467133,-2.95128
28.2927,27.0703,0.472466,-2.94892
28.2927,27.3148,0.476733,-2.94654
26.2805,27.1079,0.473123,-2.94417
26.2805,26.9424,0.470234,-2.94182
26.2805,26.8101,0.467924,-2.93948
18.4756,25.1432,0.438831,-2.93728
